| 참고문헌 | 상태 | HTTP | GitHub 미러 | URL |
  - ref-489: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-490: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-491: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-492: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-493: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-494: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-495: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_ros2/main/rmf_fleet_adapter/schemas/task_description__compose.json
  - ref-496: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/serverlessworkflow/specification/main/dsl.md
  - ref-497: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-498: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-499: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_internal_msgs/main/rmf_dispenser_msgs/msg/DispenserResult.msg
  - ref-500: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-501: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-502: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-503: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-504: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-505: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-506: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-507: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-508: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-509: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-510: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-511: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-512: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-513: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-514: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-515: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-516: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-517: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-518: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-519: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-520: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-521: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-522: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-523: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-524: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-525: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-526: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-527: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-528: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/usnistgov/ARIAC_docs/main/docs/pages/challenges.rst
  - ref-529: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/usnistgov/ARIAC_docs/main/docs/pages/scoring.rst
  - ref-530: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-531: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-532: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-533: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-534: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-535: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-536: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_traffic/main/rmf_traffic/include/rmf_traffic/agv/Graph.hpp
  - ref-537: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_ros2/main/rmf_fleet_adapter/include/rmf_fleet_adapter/agv/RobotUpdateHandle.hpp
  - ref-538: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-539: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-540: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-541: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-542: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-543: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-544: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-545: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-546: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-547: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-548: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-549: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-550: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/admin-shell-io/id/master/idta/SoftwareNameplate/1/0/README.md
  - ref-551: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-552: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-553: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-554: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-555: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-556: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-557: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-558: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-559: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-560: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-561: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-562: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-563: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-564: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-565: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-566: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-567: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-568: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-569: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_internal_msgs/main/rmf_fleet_msgs/msg/LaneRequest.msg
  - ref-570: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/ros-navigation/navigation2/main/nav2_route/README.md
  - ref-571: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-572: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-573: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/buildingSMART/IFC4.3.x-development/ifc4.3-main/content/introduction.md
  - ref-574: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/buildingSMART/IFC4.3.x-development/ifc4.3-main/content/introduction.md
  - ref-575: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-576: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-577: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-578: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-579: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/ros2/design/gh-pages/articles/181_ros2_access_control_policies.md
  - ref-580: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/ros2/design/gh-pages/articles/182_ros2_security_enclaves.md
  - ref-581: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-582: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-583: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-584: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-585: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-586: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-587: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-588: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-589: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-590: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-591: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-592: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-593: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-594: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-595: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-596: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-597: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-598: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-599: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-600: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-601: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-602: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-603: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-604: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-605: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-606: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-607: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-608: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-609: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-610: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-611: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-612: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-613: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-614: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-615: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-616: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-617: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-618: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-619: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-620: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-621: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-622: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-623: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-624: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-625: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-626: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-627: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-628: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-629: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-630: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-631: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-632: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-633: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-634: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/VDA5050/VDA5050/main/README.md
  - ref-635: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-636: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-637: HEAD ordinal not in range(128)
  - ref-638: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-639: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-640: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_building_map_msgs/main/rmf_building_map_msgs/msg/GraphEdge.msg
  - ref-641: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-642: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-643: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-644: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/ros-navigation/navigation2/main/nav2_costmap_2d/README.md
  - ref-645: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-646: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-647: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-648: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-649: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/ros-navigation/navigation2/main/nav2_costmap_2d/include/nav2_costmap_2d/obstacle_layer.hpp
  - ref-650: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-651: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-652: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-653: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-654: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-655: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-656: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_ros2/main/rmf_task_ros2/src/rmf_task_ros2/Dispatcher.cpp
  - ref-657: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_ros2/main/rmf_task_ros2/include/rmf_task_ros2/bidding/Auctioneer.hpp
  - ref-658: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/RasaHQ/rasa/main/docs/docs/fallback-handoff.mdx
  - ref-659: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-660: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-661: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-662: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-663: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-664: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-665: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-666: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-667: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_building_map_msgs/main/rmf_building_map_msgs/msg/Lift.msg
  - ref-668: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-669: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-670: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-671: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-672: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-673: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-674: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-675: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-676: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-677: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-678: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-679: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-680: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_api_msgs/main/rmf_api_msgs/schemas/skip_phase_request.json
  - ref-681: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-682: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-683: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-684: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-685: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/RasaHQ/rasa-calm-demo/main/data/flows/patterns.yml
  - ref-686: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-687: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-688: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_building_map_msgs/main/rmf_building_map_msgs/msg/BuildingMap.msg
  - ref-689: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-690: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-691: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-692: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-693: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-694: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-695: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/OWASP/www-project-top-10-for-large-language-model-applications/main/2_0_vulns/LLM06_ExcessiveAgency.md
  - ref-696: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/modelcontextprotocol/modelcontextprotocol/main/docs/specification/2025-06-18/server/tools.mdx
  - ref-697: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-698: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-699: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-700: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-701: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-702: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-703: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-704: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-705: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-706: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-707: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-708: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-709: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-710: HEAD HTTP 403 네트워크 정책 거부(host_not_allowed)
  - ref-711: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-712: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-713: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-714: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-715: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-716: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-717: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-718: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-719: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-720: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-721: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-722: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-723: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-724: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-725: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-726: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-727: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-728: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-729: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-730: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-731: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-732: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-733: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-734: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-735: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-736: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-737: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-738: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-739: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-740: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-741: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-742: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-743: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-744: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-745: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-746: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-747: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-748: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/json-schema-org/json-schema-spec/main/specs/jsonschema-validation.md
  - ref-749: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-750: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-751: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-752: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-753: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-754: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-755: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-756: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-757: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-758: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-759: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-760: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-761: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-762: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf-web/main/packages/api-server/README.md
  - ref-763: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/modelcontextprotocol/modelcontextprotocol/main/docs/specification/2025-06-18/basic/authorization.mdx
  - ref-764: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-765: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-766: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-767: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-768: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-769: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-770: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-771: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-772: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
